tanggal_laporan,tahun,wilayah,jenis_energi,tipe_provider,status_operasional,kapasitas_terpasang_mw,produksi_energi_gwh,populasi_terlayani,biaya_operasional,emisi_karbon_terpangkas,laju_efisiensi,skor_investasi,target_tercapai
2023-06-18,2023.0,Bali,Solar,,Broken,910.836092027478,809.7607309470891,3.3222652238409847,IDR 457175235,8072.098354602006,84.70429504657568,9.908943523923998,Yes
2023-01-02,2023.0,Nusa Tenggara,Hydro,Private,Maintenance,313.0592630089185,2656.3088768078405,,IDR 367960690,9970.468705332838,88.68527077753075,4.100455151768102,No
2023-03-21,2023.0,Java,Hydro Power,,Broken,984.345399079461,1306.1495974627776,2.2665577312147533,IDR 416060521,2985.7805470837307,81.06661882159737,3.627760362771576,No
2023-05-20,2023.0,Java,,,,183.6759516463205,2188.9667705813795,,IDR 375517762,5888.60046735683,95.6548457757992,1.4703997209780617,Yes
2023-05-15,2023.0,JAVA,,Government,Maintenance,241.91488498236544,2763.0266026018776,,IDR 319036722,13988.472620124276,97.1196984847146,6.717883516170369,Yes
2023-07-03,2023.0,Sumatra,Hydro Power,Government,Maintenance,99999.0,1283.317338648168,3.041362644861733,IDR 219213533,6914.642198058123,150.5,6.869717066181527,No
2022-01-26,2022.0,Papua,Wind,,,899.2902245074769,654.7043760084515,,IDR 452037481,12136.881750160072,85.4368621833685,2.579038206207982,Yes
2023-08-11,2023.0,Sumatra,,Government,Broken,671.5779247087138,1599.6419994850664,,IDR 328974600,,95.43957773672338,9.273173868321518,Yes
2023-05-30,2023.0,,Solar,,Maintenance,194.4990690611592,2733.442692473578,1.2278882323316624,IDR 205194107,14628.014462170657,75.37022842170228,8.204441919356146,No
2023-08-03,2023.0,Nusa Tenggara,Solar,Government,Active,468.30724744993154,2432.685800999332,4.993833688295153,IDR 50899954,13525.669285524857,92.66451086740064,3.0728738512675724,No
2022-12-03,2022.0,Kalimantan,Wind,,Maintenance,634.5331238163119,290.906545753146,,IDR 152445379,5102.377272805053,94.54862335210788,5.372647578248836,Yes
2023-05-08,2023.0,Kalimantan,Wind,Private,Broken,129.29088073991414,2108.461120224987,7.995033517141718,IDR 276426100,14457.306849337298,94.35733794862648,5.125517705789649,No
2022-08-29,2022.0,Papua,Hydro,Private,Active,888.2955499869718,1758.502815130966,7.719973004144201,IDR 145061331,12279.73100531768,91.5721587505185,4.136683999080887,No
2022-10-17,2022.0,jawa,,,Active,813.4233586694584,2731.643211404634,3.815451885368154,IDR 118405320,12639.045962772572,150.5,8.358712415430519,Yes
2023-09-12,2023.0,Sulawesi,Wind,Government,Broken,529.9464348978063,455.196108865862,4.811605929007997,IDR 268422821,720.0082704916042,66.03848431526791,1.9833803705903588,No
2023-01-07,2023.0,Papua,,Government,Broken,968.770284496212,1648.704728293504,6.152199394743968,IDR 93211969,14336.46351811526,72.69034154108894,,No
2023-12-07,2023.0,JAVA,S_Energy,Government,Maintenance,446.8729303113447,2650.441811184488,9.752435543945944,IDR 402200931,11782.30824580674,89.15696563332753,4.852280174942953,Yes
2023-10-08,2023.0,Bali,Wind,Foreign NGO,,984.904803084673,1289.0689815510548,3.6116990739156822,IDR 247340394,11635.52869936455,68.84964943053906,5.2185304415276175,Yes
2023-09-21,2023.0,Java,Solar,,Broken,684.5239988634457,1497.7852614253145,9.269866933310148,IDR 291192759,1682.1085984645006,,8.752149919887657,No
2022-01-13,2022.0,Kalimantan,Geothermal,Foreign NGO,Maintenance,652.9377095912444,304.33596523417907,3.058890722714694,IDR 82217801,,81.48518168341754,,Yes
2022-01-20,2022.0,Bali,Wind,Private,Broken,207.65715053099572,906.6165573018412,,IDR 169042404,14452.794144499538,82.94662537263926,1.9263085616104547,Yes
2024-02-11,2024.0,Papua,,Private,Broken,887.8313703894117,1041.0692825899473,6.867505024862122,IDR 210943944,7759.8175846794065,95.55757083839435,6.560276165389972,
2023-06-08,2023.0,,Geothermal,,Active,456.1152035245844,2840.8551013601723,4.903359063406234,IDR 406024286,6268.941264440213,85.13673477574406,2.5645102748024247,Yes
2022-08-22,2022.0,Sumatra,Hydro Power,Government,Maintenance,204.1217354933554,919.7353455693612,6.327209066604246,IDR 387378166,12679.141848630248,89.87935501093749,,Yes
2023-01-18,2023.0,Papua,Hydro,Foreign NGO,Maintenance,61.97714397697109,1436.5193322819907,3.0890461058819647,IDR 119258962,1766.4360046521929,82.11137721988207,,No
2023-01-20,2023.0,Kalimantan,Solar,Private,Active,581.7678994564634,2046.7828283364115,,IDR 311927749,6545.65923593036,91.6760521167546,,No
2023-10-04,2023.0,JAVA,Geothermal,,Broken,551.0296410165424,570.3317799828444,1.5787681665131914,IDR 129293615,5947.661229120212,70.019217296651,,Yes
2022-11-11,2022.0,Papua,,Foreign NGO,Active,733.3859412507006,1510.682922711436,1.5834778282012882,IDR 494241106,5572.845111940695,67.97535152341399,3.337399720922117,
2022-04-27,2022.0,jawa,Hydro,Private,Active,895.7451503669121,2241.763214480132,,IDR 476540700,,95.20016185280284,1.8337281645107415,No
2022-07-03,2022.0,Nusa Tenggara,Geothermal,Private,Active,125.43625541087803,2613.880117778492,7.74712704001553,IDR 285999713,3546.086873456132,86.35227330158038,6.043124826317815,Yes
2023-07-28,2023.0,Bali,Wind,Government,Broken,744.9216658233443,1916.151896521037,6.275726092182544,IDR 352462260,3007.206643362572,85.5179719282124,1.2431657623553711,Yes
2022-11-14,2022.0,Sumatra,Wind,Private,,228.0413468927031,2040.255194419149,1.4745533231446977,IDR 402700887,9785.888695335274,77.7572190678811,9.697378131949597,No
2022-04-23,2022.0,jawa,Solar,Private,Maintenance,865.2682004993057,466.22207049525,8.596246987271154,IDR 363289225,13831.225197525837,74.3144958531534,4.0719746956146965,No
2022-01-23,2022.0,Nusa Tenggara,Wind,Private,Maintenance,828.1103381685733,2842.751842014407,6.212992456405631,IDR 352916058,,,,No
2023-02-22,2023.0,Bali,Hydro,Foreign NGO,Broken,563.7540672362671,484.4648247049988,9.628127979455408,IDR 479691463,4820.631009026342,,8.29326585292705,Yes
2023-05-06,2023.0,Sulawesi,Solar,Private,Broken,724.730658692146,2346.551517827215,,IDR 302263492,2807.822866972282,77.2790773211581,,Yes
2022-07-16,2022.0,Sulawesi,Wind,,Active,348.63260752456097,867.9673331571246,-5.0,IDR 321788309,12537.078793262615,77.30397276968827,7.738648381990614,No
2022-09-28,2022.0,Sulawesi,Solar,Private,Maintenance,497.6095039861739,2807.4201167336296,5.000941941924311,IDR 426141687,14586.6348188616,80.45678749188208,8.491787698822385,Yes
2023-02-05,2023.0,Nusa Tenggara,Solar,Private,,830.5550528249481,2187.882664171491,-5.0,IDR 338246525,,84.11805334595368,3.1718551043045218,Yes
2023-01-07,2023.0,Nusa Tenggara,Solar,Private,Broken,486.3019373145532,2286.05976763727,0.7685146599747881,IDR 369136984,4718.781170505869,96.37809790744376,9.932452092064654,Yes
2022-05-07,2022.0,JAVA,Wind,,Broken,389.9083520591697,735.2716018736617,0.6416475094706751,IDR 124742656,9221.64781813665,84.78242682948677,1.1861981455788042,No
2022-05-20,2022.0,Sulawesi,Hydro,,Broken,519.5018248877849,1384.8159322419665,1.7293285056863952,IDR 191920792,11742.270223824671,93.58155577422964,2.95300432211987,Yes
2022-12-22,2022.0,,Solar,Private,Broken,836.8367898153574,1891.6582643089305,,IDR 82177659,7103.340651470133,81.13954673582822,8.020186806492935,Yes
2022-01-25,2022.0,Java,Hydro Power,Foreign NGO,Maintenance,368.44764500232907,2332.923492799143,4.5807166734464175,IDR 257825066,9636.060672983764,83.82325953984461,2.7471792255017755,No
2023-09-17,2023.0,Sumatra,Geothermal,Private,Broken,215.0735134789566,401.48219014592974,5.130684500717989,IDR 233306426,10889.961486337732,62.65380421816364,7.284338769755858,Yes
2023-09-13,2023.0,Sumatra,Solar,Government,Active,726.4133193142417,2890.859417718132,1.8112622849100195,IDR 498609778,,65.0640214696078,8.699773644846132,Yes
2023-11-03,2023.0,Sumatra,Solar,Government,Maintenance,834.6793020726777,2681.6399446082123,6.897220001600393,IDR 309492239,2893.0412925412093,82.0274765375065,9.632928453708342,No
2023-01-28,2023.0,Bali,Geothermal,,Active,145.60560459735666,884.0109124371946,6.16331158611708,IDR 395357963,14962.046160467857,75.03708905840512,5.268227638602426,No
2022-05-03,2022.0,Kalimantan,Solar,Government,Maintenance,277.88040711814745,2486.004704793763,3.2974089389910217,IDR 173667188,6186.271500997817,,9.739982106839056,Yes
2022-05-16,2022.0,Kalimantan,Wind,Government,Active,184.8733902729442,1603.139376815488,0.629768892635274,IDR 417457212,10986.40206953503,80.64075924521869,4.704600670135108,No
2023-05-02,2023.0,jawa,Wind,,Maintenance,380.5443410030583,1439.238796529854,1.237655195856262,IDR 311391633,8800.00848060846,93.52705948015084,2.963152357069472,No
2022-09-02,2022.0,Bali,Hydro,Foreign NGO,Maintenance,477.8334299601421,1011.8589068530756,4.221100367352975,IDR 351526242,7556.694946628182,96.94860378156709,5.625296677762528,Yes
2022-09-05,2022.0,Bali,,Government,Broken,761.3850201151412,1784.8089012316182,1.9627563360739968,IDR 154271081,10622.092846608004,65.61013703461643,6.8484091988034335,No
2023-12-09,2023.0,JAVA,,Government,Maintenance,668.5902056375904,2216.678441340433,4.079786258405723,IDR 278832811,6238.430828242129,75.00345456291382,5.121669844449494,No
2023-02-06,2023.0,Kalimantan,Wind,,Broken,639.8821391045096,1291.705424391999,6.467734742848374,IDR 320678116,2328.5947293836925,85.26927895904517,6.102751995701125,Yes
2024-01-26,2024.0,Nusa Tenggara,Geothermal,Foreign NGO,Active,384.7561992791717,1924.735659724047,5.698755564853194,IDR 298656391,7588.954055257976,71.60857270521329,4.747682689544698,Yes
2022-01-26,2022.0,Sulawesi,Hydro,Foreign NGO,Active,849.375175430522,2128.007471350381,2.696170889805245,IDR 458444918,8067.780124893619,70.14722883341682,5.722857586191248,No
2022-03-11,2022.0,Kalimantan,Solar,Government,Broken,497.72280902825634,2162.253269344329,3.766313666958148,IDR 450153605,3427.5812242991187,90.9220653038958,9.573361047519054,No
2022-03-29,2022.0,Bali,Hydro,,Active,980.1496911143968,250.70168458042272,6.333296385262181,IDR 485782188,14066.480666765528,97.25438182423224,5.498480372826989,Yes
2022-09-13,2022.0,Bali,Geothermal,Private,Active,652.43503138095,2593.268636486694,8.678122766412763,IDR 337039722,3798.396876371224,89.40452658740429,3.2786166952833424,No
2023-06-21,2023.0,Java,Geothermal,,Broken,169.9515044862776,1428.934612818639,7.655527668019334,IDR 486237923,6433.800114219417,,7.828719593613136,Yes
2023-10-18,2023.0,Nusa Tenggara,Geothermal,Foreign NGO,Broken,692.3686839716623,861.0066369190218,5.757300254917442,IDR 417914220,2746.480459248488,,4.038260120033944,Yes
2022-05-22,2022.0,Nusa Tenggara,Wind,Foreign NGO,Broken,358.84881466011404,801.1170716910766,3.941783484006619,IDR 142707748,8269.05136971069,80.50661338015387,8.345864537392517,Yes
2022-04-28,2022.0,Java,Geothermal,Private,Broken,702.0108368517925,1500.7409272474565,3.967987136647152,IDR 219443478,4960.7453174513,77.58790868313396,1.5115779008549663,Yes
2023-01-12,2023.0,Sulawesi,Geothermal,Foreign NGO,Active,116.15909075428546,2671.811464459982,,IDR 126812296,7594.451539653218,79.10974615785538,3.9896017939782222,Yes
2022-04-28,2022.0,Java,Hydro,Government,Broken,216.13736531716145,1197.207986879676,0.8728139723851909,IDR 12056608,3756.945288643928,67.73121592011066,1.849239174345755,Yes
2023-06-20,2023.0,Sulawesi,Geothermal,,Active,862.950395960497,2274.2046656722755,9.885835121992478,IDR 102143889,1279.7393552563783,94.34219407375446,,No
2022-04-26,2022.0,Kalimantan,Solar,Private,Maintenance,265.82057917233914,380.774319862934,,IDR 11989687,11798.786440692702,88.67233005788418,6.925506032551935,Yes
2022-10-07,2022.0,jawa,Wind,,,845.1890689807931,1480.5644362380792,6.97080814118771,IDR 362720846,,85.87714206234236,4.468013212182466,No
2024-03-02,2024.0,Papua,Hydro,Private,,315.3122840316899,2975.889807138933,0.8609794543950504,IDR 218511805,5440.720657809687,96.09714889702998,8.843310477866012,Yes
2023-06-26,2023.0,Sumatra,Geothermal,Government,Active,660.7378145557723,2334.269628097777,6.252528111467086,IDR 163161616,1188.6662578936723,70.80698461268784,5.6476462408617625,No
2023-06-01,2023.0,Kalimantan,Wind,Foreign NGO,Maintenance,709.4430448343395,710.5326164777778,5.105391570859246,IDR 383243236,13050.838409108252,63.08405761395734,3.658088990550545,Yes
2024-02-12,2024.0,Sumatra,Geothermal,,Active,537.0220154878002,1554.1802737239411,1.5048996154936365,IDR 417918519,2962.0275715673506,91.3932690935026,7.487999991659753,Yes
2024-03-07,2024.0,jawa,Hydro,Government,Active,340.0451428618947,777.511814580843,3.140259102308911,IDR 487896773,13995.762165080709,97.93984461867169,6.616151124271297,Yes
2022-09-21,2022.0,Sulawesi,Geothermal,,,252.0121575525413,1287.7266890612768,8.957987334029687,IDR 324586656,7439.632989641398,81.98043264476757,8.19635158746283,Yes
2022-01-02,2022.0,Sulawesi,Wind,Foreign NGO,Active,81.5298868343049,2362.243668831398,5.724889950726553,IDR 236149189,5435.607293673014,62.23475674068191,6.792294487076965,Yes
2023-03-02,2023.0,Nusa Tenggara,Wind,Private,,338.7490811786876,2336.551964342171,4.427457464152133,IDR 159579507,11255.512414918976,89.65778552588776,,No
2023-04-05,2023.0,Nusa Tenggara,Hydro,Private,Maintenance,670.5046510047189,761.4910959169168,1.190480480487704,IDR 118935922,13214.171388090192,62.802463856141976,7.0327903390035935,Yes
2023-12-30,2023.0,Kalimantan,Geothermal,Government,Maintenance,941.3895775260586,2774.4476226490942,7.284154510321903,IDR 114333715,5875.3466728628055,80.52053147785269,4.523942778542293,Yes
2022-08-06,2022.0,,Wind,,Active,877.6442581498994,1818.4477300179976,,IDR 210502793,6406.484406467715,70.54623402000003,5.168287272318112,Yes
2023-05-02,2023.0,Bali,Wind,,Maintenance,777.7615377085375,1201.780443789842,6.3334142662393536,IDR 495975314,6780.794180534362,94.77101766251104,9.294081181636102,Yes
2023-01-23,2023.0,Nusa Tenggara,Wind,,Maintenance,799.0249760906338,1555.613184264496,,IDR 10418311,13873.684391440702,77.15058610386043,4.239676416679723,No
2024-01-01,2024.0,Nusa Tenggara,,Government,Active,681.7356583021955,1854.706634969457,4.62095182097004,IDR 106630889,10542.177876957823,94.14160724218502,6.5076322869175485,Yes
2024-03-01,2024.0,Java,Wind,Foreign NGO,Maintenance,297.2725146877028,1723.6825423527778,6.136075383385927,IDR 102312561,4090.868697162005,71.36508123967357,4.271335600710156,No
2023-11-20,2023.0,Kalimantan,,Private,,911.8352791705385,1510.574603054917,,IDR 361388547,,74.71977818521134,1.8525473682201257,Yes
2024-01-27,2024.0,Kalimantan,Hydro,,Maintenance,687.1956963105423,1564.3051318592604,9.441961109687654,IDR 182717516,,95.99052915338906,5.081728078434705,No
2023-02-11,2023.0,Papua,Hydro,Government,,582.418599431418,611.59454024087,6.093548027212181,IDR 234057794,4321.676393190002,67.64994913540214,6.373553540136867,No
2023-07-08,2023.0,Papua,,Private,,155.43999575280702,2456.9254224835704,3.456328221366577,IDR 82825823,,81.9830437627435,4.6675296283383885,No
2022-03-14,2022.0,Bali,Hydro Power,,Maintenance,474.70276661610416,1671.1049278289445,4.771958583408994,IDR 208448549,10048.343484289744,74.76339248528423,4.515995662103659,Yes
2022-01-17,2022.0,Bali,Wind,Foreign NGO,Maintenance,487.34035764183,480.13159894363895,8.154005494330477,IDR 60567907,2181.035904533842,89.41834163261164,8.383406625049574,No
2022-02-14,2022.0,Bali,Solar,Foreign NGO,Active,871.3354290465364,2321.855594590056,,IDR 271191211,6116.69810076543,64.91326210451157,1.267166550605232,Yes
2023-07-14,2023.0,jawa,Solar,,Broken,569.315809178399,2804.0875372943174,3.281938413372474,IDR 57989799,9563.276808070314,76.6141688221774,3.66026857066108,Yes
2022-08-13,2022.0,Sulawesi,,Government,Maintenance,411.38052152188914,2847.19000778719,6.955326215997276,IDR 397349106,4717.469622172497,86.55943982011999,8.305815388394905,Yes
2024-01-06,2024.0,Kalimantan,Wind,Private,Active,977.9603120851264,1170.151423992401,3.497147461581127,IDR 287634841,1446.4785781740416,75.46661693023407,9.284771337500477,Yes
2023-02-04,2023.0,Kalimantan,Hydro,Foreign NGO,Maintenance,155.1845636599999,492.9989333261867,,IDR 364744258,1686.4468812665402,62.22420609246432,4.710696272567454,No
2022-02-08,2022.0,Java,Hydro,Foreign NGO,Broken,451.42100689634736,1603.358917235889,1.739308128184928,IDR 215073029,2326.518256417952,,8.999148188764687,No
2023-11-02,2023.0,Kalimantan,,Foreign NGO,Active,89.92344141283502,426.56676511274,7.745518619318781,IDR 196930733,12619.72386058825,79.12153645202936,2.790371099125294,No
2022-10-18,2022.0,Bali,Solar,Foreign NGO,Maintenance,752.9089147285838,2808.56351368659,1.1493412910803793,IDR 58122355,10039.02083127206,60.42973009384382,2.992843610741554,No
2022-01-01,2022.0,Kalimantan,Solar,Foreign NGO,Active,922.1727245891932,632.3809193299234,,IDR 266689247,1435.5749609158493,,8.615722389263231,No
2024-01-30,2024.0,Kalimantan,Hydro Power,,Broken,316.03546307296494,833.0209938583758,9.03312342890554,IDR 262106060,6170.498747695588,94.95547885609388,9.129319672065565,No
2024-01-26,2024.0,Bali,Hydro,Private,Active,865.4245929591648,1279.2459279664142,6.022722560856836,IDR 239370001,4539.485006282452,64.21898603204419,3.0052519116640077,Yes
2022-10-12,2022.0,Papua,Geothermal,Private,Broken,327.6073189388029,1211.1769588214647,,IDR 372853998,8881.581618617603,82.44550693034842,1.5339177097175,Yes
2024-02-21,2024.0,Nusa Tenggara,Hydro,Private,Active,915.2316535617194,2404.522387953878,2.7096490511565787,IDR 417927156,8080.686270248544,87.68941750697995,1.8129172334975896,Yes
2023-02-22,2023.0,Sulawesi,Geothermal,Private,Active,766.2638084169447,1423.3187795977908,6.360414940977753,IDR 377886940,,62.6893994653316,3.352427518387269,Yes
2022-06-24,2022.0,Java,Wind,Private,Maintenance,814.6614379993667,595.227954009677,,IDR 80494213,5060.4293704028905,60.85938741023908,7.853041694321154,No
2022-12-24,2022.0,Sulawesi,Wind,Government,Maintenance,67.10622782043177,874.908696909615,9.92017886753486,IDR 314809159,2498.0966946378658,77.63944293250799,5.589926450166545,Yes
2023-12-07,2023.0,,Hydro,Private,Active,964.6698392203248,1576.428817043814,9.840551873210584,IDR 49358321,11264.457551653251,,,Yes
2024-02-19,2024.0,Bali,Geothermal,,Maintenance,740.3374424668071,527.6163605357913,6.532733378345291,IDR 350364920,13257.92314821849,66.10733758377448,6.257259380494008,No
2023-11-16,2023.0,Java,,,Active,339.5135406168267,1873.8014593734408,4.70726980800596,IDR 197101157,14190.18818387585,91.79221634416707,,Yes
2023-07-17,2023.0,jawa,Geothermal,Government,Maintenance,837.9249316159046,1740.6671889983231,5.16583920677929,IDR 74924488,1349.9750738969165,84.94993570609665,,Yes
2022-08-28,2022.0,Java,Solar,,Broken,317.4451384941835,2172.6367175085475,6.983551129250189,IDR 432404919,11228.676318038802,72.62258493596245,7.252517148729232,No
2023-10-01,2023.0,Nusa Tenggara,Wind,Private,Broken,879.1161475878215,2819.3433846001662,,IDR 310864086,11034.300161400955,,9.341117610898646,Yes
2023-01-29,2023.0,Sumatra,Wind,Government,Broken,156.95137089134016,2745.5382271933518,3.619344701201823,IDR 183815234,14233.089405111044,96.69184922961604,2.9201503758256,No
2023-11-11,2023.0,Bali,Geothermal,Foreign NGO,Broken,718.5016785877559,2843.619292399611,,IDR 25056318,4167.261620217599,,8.53995084365651,No
2023-10-15,2023.0,Sulawesi,Wind,,Active,563.6635528126648,809.6752313687327,,IDR 273282026,11261.596055279768,78.98234511427353,7.28222239683552,Yes
2022-02-15,2022.0,Kalimantan,Wind,,Broken,141.70774668566878,481.5393892541284,,IDR 462380680,1292.0811871140263,83.73048913208959,1.1302168246583022,
2022-06-06,2022.0,Sulawesi,,,Broken,279.799136845897,976.6024314397008,5.109905918635655,IDR 302226118,9653.062951043476,65.24455500807532,,No
2022-08-26,2022.0,Kalimantan,,Private,Maintenance,61.783834463449054,2695.7470010223124,,IDR 486108796,5587.293448756606,61.65383936768577,6.452602848062927,No
2024-01-11,2024.0,Papua,Hydro,Foreign NGO,Broken,495.32956719128055,2918.955076408116,5.112210966075789,IDR 76861047,11649.18687343839,60.51147821139591,5.521603055420905,Yes
2022-09-18,2022.0,Nusa Tenggara,Solar,,Active,336.2019977220003,2592.0423581043806,,IDR 288469501,13017.912153313206,72.33832855080061,5.751426272741793,No
2023-06-05,2023.0,Java,Geothermal,,,618.4396100828709,419.0513912698764,1.2823534081992023,IDR 401081273,5789.905112153985,62.80999719042488,,Yes
2024-01-06,2024.0,Sulawesi,Geothermal,Foreign NGO,Active,332.37591732318634,2847.5411943734,5.727807470239731,IDR 267514958,8120.998344139858,90.54325819656236,7.07503123637764,Yes
2022-03-23,2022.0,Kalimantan,Solar,,,334.92315593163545,1327.7382793172794,3.077051571590179,IDR 54622514,2202.3589042721987,97.89814203214635,3.3977653384309923,No
2024-02-12,2024.0,Java,Geothermal,Foreign NGO,Broken,756.0335387950232,126.99984321082567,6.341874690212901,IDR 295614140,,62.329545225909634,4.504914698306084,No
2022-04-03,2022.0,Nusa Tenggara,Geothermal,Private,Broken,95.73569417943575,1382.9418481697614,,IDR 309751573,5731.605702257954,,,No
2023-02-23,2023.0,Nusa Tenggara,,Government,Broken,907.7502454323878,233.600592058856,1.5574860540367266,IDR 367067531,3155.290166875507,,,Yes
2022-01-20,2022.0,JAVA,Wind,Foreign NGO,Maintenance,859.6506806716224,1677.2459713672408,2.5151912878584293,IDR 382993642,13469.94005911825,65.091653848776,1.8122748551489565,No
2022-12-09,2022.0,Papua,Solar,Government,Active,684.4144490650862,1081.8066795674488,4.99439811194406,IDR 387678617,2647.2736515823235,72.27105731460561,2.849877109361667,Yes
2022-06-15,2022.0,Kalimantan,Wind,Private,Active,613.5604916020151,1472.9613074227414,9.70183124578633,IDR 335087752,9718.220684187714,74.96053209619069,2.80447363616561,No
2022-06-08,2022.0,Kalimantan,Wind,Government,Maintenance,897.6873732326696,1878.1940461550396,7.832192874564958,IDR 115747481,13407.06833045837,,1.975822067041391,No
2023-05-07,2023.0,Kalimantan,Geothermal,Government,Maintenance,226.06367055227872,2619.523177871679,9.033177335046886,IDR 208075520,13723.544408016773,75.04179873276205,2.868354809528132,Yes
2022-04-12,2022.0,Bali,,Private,Active,125.02070408128718,2019.514571768593,3.6702910605200327,IDR 390303686,12001.97564768824,78.85855104418128,6.463542411310189,Yes
2022-12-26,2022.0,Papua,Wind,Private,Maintenance,277.5346614140612,1358.741718586724,9.924365500896648,IDR 477179221,,,7.589513537867694,Yes
2022-01-17,2022.0,Papua,Hydro,,Active,804.8493647651808,2476.340775644059,1.4769117526094953,IDR 48684012,12352.75543360111,60.00475527274987,6.942731022722104,No
2024-02-16,2024.0,Java,,,Maintenance,82.93675339015915,2726.188198962084,1.003242607437958,IDR 272412972,4510.189780026556,94.17470935585914,5.276693241827941,No
2022-11-04,2022.0,Nusa Tenggara,Solar,,Maintenance,603.6664933293151,447.303902653372,,IDR 163135912,13874.77139777138,63.10516076737958,1.4719111398645728,No
2023-02-17,2023.0,Kalimantan,Geothermal,,Broken,995.6656403817444,1642.6056349030953,,IDR 120443008,10781.756880645818,96.64145595937671,9.631063096180975,No
2022-12-25,2022.0,Nusa Tenggara,Wind,Private,Active,862.9112891456624,925.084683253088,1.3605608966879663,IDR 257847234,11886.379634628856,64.97207595580988,2.5126881475374274,Yes
2022-02-20,2022.0,Java,Hydro Power,Private,Active,545.37340459141,236.47747384314744,1.5775605540854942,IDR 306983776,1732.9705757780898,82.98538226851673,7.015792333651038,Yes
2023-08-11,2023.0,Sumatra,,Government,Broken,110.45886382231024,2038.7854158305572,0.8151544986798512,IDR 14788393,,97.9776023385522,9.216015539339,Yes
2022-10-15,2022.0,Sulawesi,Hydro,Private,Active,839.8048386664243,2602.035254631754,1.4928218451058788,IDR 392301220,12406.560840030854,65.26165465064769,7.2799938638288975,Yes
2022-04-14,2022.0,Sumatra,,Foreign NGO,Maintenance,619.02958276835,572.4176979844427,2.4894882596026684,IDR 411742244,12993.06011520124,76.10983722771331,2.9624467617005523,Yes
2023-12-02,2023.0,,Wind,Government,Maintenance,159.1863472065885,2455.9996071093115,,IDR 483100304,915.159718637802,89.6560994209161,3.842166688876208,Yes
2022-10-25,2022.0,JAVA,Solar,Private,Maintenance,139.1644205821884,2574.8476272571306,6.844672111276965,IDR 98515429,14117.808872049229,61.2232256942988,1.2718528030998566,No
2023-01-03,2023.0,Kalimantan,Hydro,Private,Maintenance,914.1454784647628,2751.587283732802,7.89625374242615,IDR 301330755,1128.411632885956,86.21174454332169,6.514824167579022,Yes
2022-07-12,2022.0,JAVA,,Government,,685.7402497911745,869.326758349552,7.87332433506946,IDR 219046433,9410.520855285324,63.05418683985038,6.516936827934099,No
2023-05-09,2023.0,Sumatra,Geothermal,,Broken,837.8224593509177,2721.463889050679,5.583200622902539,IDR 174065647,,68.98776540638261,7.529505232387414,Yes
2024-02-14,2024.0,Nusa Tenggara,Geothermal,Private,Maintenance,885.0299552681539,1029.9219887356537,8.076145288273663,IDR 287160391,2056.506721934692,66.0828941747477,1.098966603480592,Yes
2022-01-29,2022.0,Sumatra,Hydro,Private,Active,593.1837344459061,1701.780239020958,6.160171557704712,IDR 393367715,1196.172051333294,94.4787844025836,8.360571599420199,No
2023-10-27,2023.0,Sumatra,Wind,Foreign NGO,Broken,541.5740341672893,246.47166541361815,3.4881879272318974,IDR 21295863,11881.226239535572,66.85735523770387,7.648398616602773,No
2023-06-24,2023.0,Sulawesi,Hydro,,Broken,458.9060398049407,227.2551562693565,5.830546033299807,IDR 485006055,6077.724059562793,,,No
2022-04-09,2022.0,Java,,,Broken,351.0992584015633,2189.0823169233886,5.568331568277878,IDR 406841976,2053.131472069293,82.32977578101496,4.128639483420807,Yes
2023-03-25,2023.0,Nusa Tenggara,Hydro Power,Private,Broken,462.8661628157762,1388.991936135594,,IDR 378065314,11558.683337620809,73.15487516556868,6.746724036137951,Yes
2023-05-27,2023.0,Sulawesi,Wind,Private,Active,785.1856729436486,843.2478885707309,9.82640856512576,IDR 382589817,12812.864517082498,75.41683638437192,5.462171874462951,No
2023-06-21,2023.0,Sulawesi,Wind,Foreign NGO,Active,621.827259464375,652.1991384722396,4.404904371498841,IDR 200639747,9017.099766002708,64.52438430477679,2.035848375111362,No
2023-08-28,2023.0,Java,Geothermal,Private,Maintenance,897.8971254571038,2042.8651234917324,7.752211445192917,IDR 378294069,2837.9337223023613,88.4329106744614,1.786108376229309,No
2022-06-20,2022.0,Sulawesi,Hydro Power,,,471.21101366022833,101.16447767348564,1.4477485383622686,IDR 199517402,720.7258366266167,82.85903868645369,8.033106691972824,Yes
2022-03-26,2022.0,jawa,Hydro,Foreign NGO,Broken,626.7350997828163,2437.0843906708774,7.879898009758741,IDR 450366346,10661.635978878188,73.84024770043465,2.4037040621602883,No
2023-10-06,2023.0,Sumatra,Hydro,Foreign NGO,Active,649.7421754373893,329.8238577767936,4.0284606639357055,IDR 96838967,8477.025284967094,66.51984786299917,2.5488340653739923,Yes
2023-11-17,2023.0,Bali,Hydro,Foreign NGO,Active,612.1123041910092,655.3198832335464,0.8742065474520233,IDR 153250237,,82.5511660884813,8.478308128210818,No
2023-12-26,2023.0,Java,Geothermal,Private,Active,717.5020844312405,1220.08554636736,3.950838696340684,IDR 280155395,12291.177717894136,89.58669662128034,6.509256711068954,
2022-06-08,2022.0,Sumatra,Hydro,Private,Broken,275.561794956066,1506.0903451767003,6.301106133755625,IDR 166413407,6796.302766398096,71.8710967869534,6.442440473385751,Yes
